message;intent;confidence;new_intent;date;status
Psicologia;consultas;0.381772138415809;irrelevant;2020-03-11;approved
Sair;irrelevant;1.000000000000000;NULL;2020-03-11;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-11;approved
Outros;reagendamento;0.213940213266059;irrelevant;2020-03-11;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-11;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-11;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-11;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-11;approved
Oi;irrelevant;1.000000000000000;NULL;2020-03-11;approved
"Vc acredita já limpei casa e lavai roupa";agendamento;0.210048276152202;irrelevant;2020-03-11;approved
"Acabei agora";irrelevant;1.000000000000000;NULL;2020-03-11;approved
BH;irrelevant;1.000000000000000;NULL;2020-03-11;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-11;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-11;approved
Dermatologista;irrelevant;1.000000000000000;NULL;2020-03-11;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-11;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-11;approved
Vascular;irrelevant;1.000000000000000;NULL;2020-03-11;approved
Cardiologista;irrelevant;1.000000000000000;NULL;2020-03-11;approved
"Barreiro bh";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Barreiro bh";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Barreiro belo horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
Outros;reagendamento;0.213940213266059;NULL;2020-03-12;new
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Seguir;reagendamento;0.291932303708296;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Osteopatia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
dermatologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;NULL;2020-03-12;approved
mudar;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
mudar;irrelevant;1.000000000000000;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-12;approved
Outro;reagendamento;0.257067561609452;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-12;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-12;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Alterar;reagendamento;0.919350957870484;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"16/03/2020 às 16:20";agendamento;0.431260442733765;NULL;2020-03-12;new
Psicologia;consultas;0.381772138415809;NULL;2020-03-12;new
"16/03/2020 às 16:20";agendamento;0.431260442733765;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Psiquiatra;irrelevant;1.000000000000000;NULL;2020-03-12;new
"16/03/2020 às 16:20";agendamento;0.431260442733765;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Ribeirão  Preto";irrelevant;1.000000000000000;NULL;2020-03-12;new
Pediatra;consultas;0.889589548110962;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Neurologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-12;new
Pediatra;consultas;0.889589548110962;NULL;2020-03-12;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Psicologia;consultas;0.381772138415809;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Oftalmologistas;irrelevant;1.000000000000000;NULL;2020-03-12;new
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;NULL;2020-03-12;approved
"12 /03/2020 às 9:000";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
"12/03/2020 as 14:00";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Uro;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Posso fala com alguma funciona";procedimento_exame;0.756280851364136;irrelevant;2020-03-12;approved
"Mais q saco";irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Nutricionista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
"17/03/2020 às 15:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"Bom dia gostaria de agendar consulta";agendamento;0.933871984481812;NULL;2020-03-12;new
"Bom dia gostaria de agendar consulta";agendamento;0.933871984481812;NULL;2020-03-12;new
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-12;new
"Bom dia.
Teria algum horário disponível para ortopedia hj.
Urgente";agendamento;0.521375489234924;NULL;2020-03-12;new
Brodowski;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Ortopedia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"12/03/2020 12:00hr";irrelevant;1.000000000000000;NULL;2020-03-12;new
Cancelamento;cancelamento;0.922911453247070;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-12;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;NULL;2020-03-12;approved
Reagendamento;reagendamento;0.962261438369751;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Audiológica;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Clínica geral";endereco_clinica;0.704768133163452;irrelevant;2020-03-12;approved
Sair;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-12;approved
Reagendar;reagendamento;0.993314123153687;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"12/03/2020 às 9:00";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
"12/03/2020 às 11:00";agendamento;0.431260442733765;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
Encerrar;reagendamento;0.272212473521930;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Gastro;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"12 03 2020 as 10.00";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Marcar consulta";agendamento;0.436923480033875;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"10/04/2020 as 14:00";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
Barreiro,BH;irrelevant;1.000000000000000;NULL;2020-03-12;new
Ibirité;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-12;approved
Oi;irrelevant;1.000000000000000;NULL;2020-03-12;new
"16/03/2020 às 15:00";agendamento;0.431260442733765;NULL;2020-03-12;new
"Belo horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Volta Redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Volta Redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
"E de Caxias do Sul.
Cartão de todos";convenio_plano;0.312454268529683;irrelevant;2020-03-12;approved
"Volta Redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
Vr;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Volta Rendonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Volta redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Cardio;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Volta redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
Dermato;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Caxias do sul";irrelevant;1.000000000000000;NULL;2020-03-12;new
"41580664092
João Augusto Rodrigues de Godoy";irrelevant;1.000000000000000;NULL;2020-03-12;new
"O meu e44260822004";agendamento;0.553169417381287;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Pediatra;consultas;0.889589548110962;NULL;2020-03-12;new
Encerrar;reagendamento;0.272212473521930;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"João Augusto Rodrigues de Godoy";irrelevant;1.000000000000000;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
O6784270380;irrelevant;1.000000000000000;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clinico geral";consultas;0.489806509017944;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Paralesia cerebral";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Volta redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Preciso agendar consulta";agendamento;0.940714406967163;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Cancela;irrelevant;1.000000000000000;NULL;2020-03-12;new
ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Pediatria;irrelevant;1.000000000000000;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
"Volta redonda";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;NULL;2020-03-12;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"20/03/2020 as 16:30";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"13/03/2020 10:50:00- Andréa";irrelevant;1.000000000000000;NULL;2020-03-12;new
Dermatologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"12/03/2020 às 10:00";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
Dermatologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"20/03/2020 ás 16:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"20/03/2020 ás 16:39";agendamento;0.431260442733765;NULL;2020-03-12;new
"20/03/2020 ás 16:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"21/03/2020 ás 11:20";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Não consigo marcar consulta por essa porcaria de aplicativo";senha_esqueci;0.475230312347412;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Clínico;consultas;0.493307948112488;NULL;2020-03-12;new
"Nem um dos telefones atendem";telefone_unidade;0.634233999252319;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Pscologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
Psicologo;consultas;0.315879994251108;NULL;2020-03-12;new
"23/03/2020 as 09:20";agendamento;0.431260442733765;NULL;2020-03-12;new
Psicologia;consultas;0.381772138415809;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Pediatra;consultas;0.889589548110962;NULL;2020-03-12;new
"13/03/2020 as 09:20";agendamento;0.431260442733765;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Clínica independência Ribeirão preto";endereco_clinica;0.691038799285889;irrelevant;2020-03-12;approved
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"103061134
Cartão de todos";convenio_plano;0.772243452072144;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"queria médico de ouvido";agendamento;0.882214784622192;NULL;2020-03-12;new
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"17/03/2020 às 15:00";agendamento;0.431260442733765;NULL;2020-03-12;new
Retorno;informacoes_clinica;0.241865533612746;agendamento;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Consulta;consultar_confirmar_consulta_agendada;0.399222278594971;irrelevant;2020-03-12;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Bom dia quero que confirme a consulta. Por favor.";consultar_confirmar_consulta_agendada;0.877690649032593;NULL;2020-03-12;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Cidade belo horizonte";endereco_clinica;0.605352735519409;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-12;approved
Ortopedista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Não tenho é minha filha Giselle";senha_esqueci;0.826768064498902;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Neurologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"13/03 /2020 às  13:40";agendamento;0.431260442733765;NULL;2020-03-12;new
"31/03/2020 às 10:00";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Otorrinolaringologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"13/03 /2020 as 13:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"Agendar consulta";agendamento;1.000000000000000;NULL;2020-03-12;new
"13/03 /2020 as 13:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Barreiro;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Belo horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Unidade barreiro";telefone_unidade;0.857904767990112;irrelevant;2020-03-12;approved
Bh;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirao preto  clínica independência";endereco_clinica;0.691038799285889;irrelevant;2020-03-12;approved
"RIBEIRAO PRETO";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Outros;reagendamento;0.213940213266059;NULL;2020-03-12;new
"Marcar consulta";agendamento;0.436923480033875;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Cartão de todos";convenio_plano;0.772243452072144;NULL;2020-03-12;approved
Ginecologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Com a dermatologista";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Encerrar;reagendamento;0.272212473521930;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Não me lembro tá no nome da minha";senha_esqueci;0.840323352813721;irrelevant;2020-03-12;approved
Oftalmologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Genecologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-12;new
Atendente;irrelevant;1.000000000000000;NULL;2020-03-12;new
Geo;irrelevant;1.000000000000000;NULL;2020-03-12;new
Ginecologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Pediatra;consultas;0.889589548110962;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Eu  quero agendar a minha consulta  com o médico  que sempre me atendeu o Oftomologista Dr.Edi";agendamento;0.532207918167114;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clínica geral";endereco_clinica;0.704768133163452;irrelevant;2020-03-12;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
"Clínica medica";endereco_clinica;0.607445573806763;NULL;2020-03-12;approved
"Dia 19/03 /2020";consultar_confirmar_consulta_agendada;0.211354238995722;irrelevant;2020-03-12;approved
Agendamento;agendamento;0.923133182525635;NULL;2020-03-12;approved
"Eu errei é a opção 9";odontologia;0.600267648696899;irrelevant;2020-03-12;approved
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
"14/03/2020 as 09:00";agendamento;0.431260442733765;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"17/03/2020 às 18:20";agendamento;0.431260442733765;NULL;2020-03-12;new
Otorrino;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"16/03 as 15:30";agendamento;0.431260442733765;NULL;2020-03-12;new
Reagendamento;reagendamento;0.962261438369751;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Eu gostaria de reagendar um exame de intravaginal";reagendamento;0.955380296707153;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
cardiologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte.. barreiro";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte....";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Cancelar e depois reagendar";reagendamento;0.975053596496582;NULL;2020-03-12;new
"Ribeirão preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Não tenho no momento";senha_esqueci;0.728799915313721;irrelevant;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Horários de oftalmologista na clínica amor e saúde";informacoes_clinica;0.598564839363098;agendamento;2020-03-12;approved
"Quais horários de oftalmologista?";consultas;0.430172920227051;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"Quais horários de oftalmologista?";consultas;0.430172920227051;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
Cancelar;cancelamento;0.919271755218506;NULL;2020-03-12;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Gastroenterologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Caxias do sul RS";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Especialista em alergia";irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Alergia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Caxias do sul RS";irrelevant;1.000000000000000;NULL;2020-03-12;new
Psquiatra;irrelevant;1.000000000000000;NULL;2020-03-12;new
Tentar;reagendamento;0.543081879615784;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-12;approved
"18/03/2020 às 08:00";agendamento;0.431260442733765;NULL;2020-03-12;new
Alergista;irrelevant;1.000000000000000;NULL;2020-03-12;new
"18/03/2020 às 10:45";odontologia;0.532441544532776;irrelevant;2020-03-12;approved
"Bom dia";consultar_confirmar_consulta_agendada;0.211354238995722;NULL;2020-03-12;approved
"12/03/2020 as 15h";agendamento;0.431260442733765;NULL;2020-03-12;new
"18/03/2020 às 08:00";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Clínico geral";consultas;0.489806509017944;NULL;2020-03-12;approved
Psquiatra;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"12/03/2020 as 15:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Psquiatria;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Gostaria de cancelar a consulta da Ana dê sexta feira";cancelamento;0.782568931579590;NULL;2020-03-12;new
"12/03/2020 as 11h";agendamento;0.431260442733765;NULL;2020-03-12;new
"12/03/2020 as 10h";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Gastroenterologia;irrelevant;1.000000000000000;NULL;2020-03-12;new
"12/03/2020 as 10h";agendamento;0.431260442733765;NULL;2020-03-12;new
"Belo Horizonte, barreiro";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Caxias do Sul";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Belo Horizonte";irrelevant;1.000000000000000;NULL;2020-03-12;new
"14/03/2020 às 13:00";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Oftalmo;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Tem pronto atendimento?";consultas;0.417970347404480;NULL;2020-03-12;new
"Ribeirao preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
Cim;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribeirão Preto";irrelevant;1.000000000000000;NULL;2020-03-12;approved
"12/03/2020 as 12h30";agendamento;0.431260442733765;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Vascular;irrelevant;1.000000000000000;NULL;2020-03-12;new
Agendar;agendamento;0.962488365173340;NULL;2020-03-12;approved
Angiologista;irrelevant;1.000000000000000;NULL;2020-03-12;new
Pediatria;irrelevant;1.000000000000000;NULL;2020-03-12;new
"Ribirao preto";irrelevant;1.000000000000000;NULL;2020-03-12;new
"Tem algum número q eu possa ligar ?";telefone_unidade;0.922727155685425;NULL;2020-03-12;approved
"16/03/2020 às 11:30";agendamento;0.431260442733765;NULL;2020-03-12;new
"19/03/2020 às 16:30";agendamento;0.431260442733765;NULL;2020-03-12;new
